config_id,sl_atr,target_r,fill_buffer_bps,model_name,gate_name,threshold,validation_auc,trades,wins,losses,accuracy_pct,target_hit_rate_pct,profit_factor,expectancy_r,net_r,max_drawdown_r,trades_per_30d,fill_rate_pct,symbols,wilson95_low_pct,wilson95_high_pct,active_months,positive_months,positive_month_ratio,worst_month_accuracy_pct,median_month_accuracy_pct,minimum_month_trades,frequency_eligible,positive_eligible,validation_hard_pass,quality_score
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,strong_trend,0.7,0.506308483530327,5,2,3,40.0,40.0,0.41268288963324323,-0.4079571180582221,-2.0397855902911104,3.473056640589516,2.054794520547945,100.0,5,11.762077423264783,76.9275718723987,2,1,0.5,25.0,62.5,1,False,False,False,-999995.0
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,liquid_session,0.342682,0.5103611414497339,5895,3040,2855,51.569126378286676,51.569126378286676,0.6822461678459846,-0.1781882264917336,-1050.4195951687695,1054.3023486207844,2422.6027397260277,100.0,46,50.29277942806114,52.843429627419816,3,0,0.0,49.664429530201346,52.0997375328084,1225,True,False,False,-92.10565610350723
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,liquid_session,0.45,0.5103611414497339,5637,2914,2723,51.69416356217846,51.69416356217846,0.683163152434869,-0.1774958269556159,-1000.5439765488068,1006.4131851634191,2316.5753424657532,100.0,46,50.38895192515428,52.997067720927596,3,0,0.0,49.71453667105841,52.09195402298851,1185,True,False,False,-90.61976894567475
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,liquid_session,0.491213,0.5103611414497339,3601,1894,1707,52.59650097195223,52.59650097195223,0.7050323685744418,-0.16219351211701272,-584.0588371333628,586.9143845332628,1479.86301369863,100.0,46,50.963727831047244,54.22374024864954,3,0,0.0,50.593161200279134,53.40501792114696,773,True,False,False,-76.66149650114932
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,liquid_session,0.5,0.5103611414497339,2656,1392,1264,52.40963855421686,52.40963855421686,0.7023508266268859,-0.16409934397332906,-435.84785759316196,441.493854362815,1091.5068493150686,100.0,46,50.50820293245914,54.30411396618609,3,0,0.0,50.46992481203007,52.81553398058253,562,True,False,False,-73.63904543310477
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,liquid_session,0.502431,0.5103611414497339,2419,1257,1162,51.963621331128564,51.963621331128564,0.690597656622824,-0.17211535179629245,-416.3470359952314,418.78899394444034,994.109589041096,100.0,46,49.971113262700484,53.949902685501115,3,0,0.0,49.52879581151832,52.47629083245522,515,True,False,False,-74.9007711908879
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,liquid_session,0.51063,0.5103611414497339,1699,899,800,52.91347851677457,52.91347851677457,0.7211849859312481,-0.15181112757380924,-257.9271057479019,263.0460430776872,698.2191780821918,100.0,45,50.53611036730935,55.27770156962589,3,0,0.0,50.37369207772795,52.47813411078717,344,True,False,False,-66.78140167322829
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,liquid_session,0.518926,0.5103611414497339,1104,575,529,52.083333333333336,52.083333333333336,0.6998588957746575,-0.16623679150630294,-183.52541782295845,186.70697495844877,453.6986301369863,100.0,45,49.13437616244928,55.0178425177369,3,0,0.0,48.6873508353222,53.16455696202531,211,True,False,False,-68.29055340956985
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,liquid_session,0.530116,0.5103611414497339,618,315,303,50.970873786407765,50.970873786407765,0.6717454575833985,-0.18527137719634984,-114.4977111073442,119.81970172880993,253.972602739726,100.0,45,47.03574183660706,54.8940104868803,3,0,0.0,49.557522123893804,51.68539325842697,125,True,False,False,-71.20345379216829
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,liquid_session,0.541895,0.5103611414497339,310,160,150,51.61290322580645,51.61290322580645,0.694677977167096,-0.1693201078344672,-52.48923342868483,56.31643114151014,127.3972602739726,100.0,41,46.064249697332656,57.12207247870378,3,0,0.0,49.18032786885246,51.67785234899329,61,True,False,False,-66.72866843093527
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,liquid_session,0.55,0.5103611414497339,189,104,85,55.026455026455025,55.026455026455025,0.800462048926663,-0.10273825750377533,-19.417530668213537,21.679413585705127,77.67123287671234,100.0,40,47.90439855258178,61.94825456267306,3,1,0.3333333333333333,45.16129032258064,52.083333333333336,31,True,False,False,-53.14190550676184
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,liquid_session,0.551596,0.5103611414497339,158,85,73,53.79746835443038,53.79746835443038,0.7586851625508709,-0.1279220450371253,-20.211683115865796,20.910499019741966,64.93150684931507,100.0,39,46.02581647098805,61.38884729158649,3,1,0.3333333333333333,37.5,50.617283950617285,24,True,False,False,-59.954660283328
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,liquid_session,0.6,0.5103611414497339,24,15,9,62.5,62.5,1.0831015569842648,0.035776740742361736,0.8586417778166817,2.395384931357456,9.863013698630137,100.0,14,42.709962442674275,78.84063244045122,3,1,0.3333333333333333,66.66666666666666,66.66666666666666,4,False,False,False,-999976.0
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,liquid_session,0.65,0.5103611414497339,6,5,1,83.33333333333334,83.33333333333334,3.131630932627948,0.4282607200045681,2.5695643200274088,1.2054452206975443,2.4657534246575343,100.0,6,43.64971778135299,96.99466302516934,3,3,1.0,75.0,100.0,1,False,False,False,-999994.0
sl0.90_r0.90_fb0.0,0.9,0.9,0.0,extra,liquid_session,0.7,0.5103611414497339,1,1,0,100.0,100.0,inf,0.7351304000332658,0.7351304000332658,0.0,0.410958904109589,100.0,1,20.654931437723747,100.0,1,1,1.0,100.0,100.0,1,False,False,False,-999999.0
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,all,0.164207,0.5049671193118189,14678,6906,7772,47.05000681291729,47.05000681291729,0.634430690644553,-0.23173680973548083,-3401.4328932973876,3401.4328932973976,6032.054794520548,100.0,48,46.24341198597968,47.85814535320737,3,0,0.0,45.85027100271002,46.73721340388007,3402,True,False,False,-165.1125593245883
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,all,0.45,0.5049671193118189,13337,6302,7035,47.25200569843293,47.25200569843293,0.6364098818334838,-0.23011097037092487,-3068.990011837025,3068.9900118370406,5480.95890410959,100.0,48,46.40562853657548,48.099965415181174,3,0,0.0,46.001881467544685,46.81861348528015,3159,True,False,False,-156.2652047924737
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,all,0.485791,0.5049671193118189,9745,4622,5123,47.42945100051308,47.42945100051308,0.6407317034264092,-0.2266696138660009,-2208.895387124179,2219.769962715302,4004.7945205479446,100.0,48,46.439250610307894,48.42167720233287,3,0,0.0,46.360461993016386,47.01768819415878,2431,True,False,False,-134.3110789239875
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,all,0.5,0.5049671193118189,7419,3493,3926,47.081816956463136,47.081816956463136,0.6319139539447164,-0.23370814052945157,-1733.8806945880012,1748.6415911112729,3048.904109589041,100.0,48,45.947813277737545,48.21884106343179,3,0,0.0,46.17328519855596,46.50184113624408,1901,True,False,False,-124.07596340518775
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,all,0.503948,0.5049671193118189,6708,3182,3526,47.43589743589743,47.43589743589743,0.6415990890253896,-0.22595351995903584,-1515.6962118852125,1522.131872022367,2756.7123287671234,100.0,48,46.242756032391426,48.631973918985544,3,0,0.0,46.22489959839358,46.73221515326779,1729,True,False,False,-116.80308020999328
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,all,0.5162,0.5049671193118189,4786,2264,2522,47.30463852904304,47.30463852904304,0.6398515944831649,-0.22746652013411298,-1088.6547653618647,1090.0021712945604,1966.849315068493,100.0,48,45.89287614381467,48.72072428079057,3,0,0.0,45.98249801113763,46.79005205320995,1257,True,False,False,-106.45878675779365
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,all,0.529928,0.5049671193118189,3108,1468,1640,47.23294723294723,47.23294723294723,0.6398592807130726,-0.2273706422372174,-706.6679560732716,714.2379060081938,1277.2602739726026,100.0,48,45.482304354718615,48.99042176979343,3,0,0.0,45.89774078478002,47.61904761904761,841,True,False,False,-97.23466067428168
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,all,0.547265,0.5049671193118189,1729,831,898,48.06246385193754,48.06246385193754,0.6671503713195149,-0.2058749206817806,-355.9577378587986,360.26183649607873,710.5479452054794,100.0,48,45.71434871018054,50.41916946836087,3,0,0.0,45.14767932489451,48.7037037037037,474,True,False,False,-84.2510400306751
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,all,0.55,0.5049671193118189,1567,755,812,48.181238034460755,48.181238034460755,0.6699340095046494,-0.2035214838954059,-318.91816526410105,320.68864583417957,643.9726027397261,100.0,48,45.71472921413393,50.6566423409056,3,0,0.0,44.67120181405896,48.9451476793249,441,True,False,False,-82.7760570781355
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,all,0.568628,0.5049671193118189,844,420,424,49.763033175355446,49.763033175355446,0.7137154433889972,-0.17079229676753158,-144.14869847179665,148.77839121037465,346.8493150684931,100.0,48,46.39855786185903,53.12965582026451,3,0,0.0,47.03389830508475,49.333333333333336,225,True,False,False,-71.66519004323587
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,all,0.591796,0.5049671193118189,415,212,203,51.08433734939759,51.08433734939759,0.7521589119501829,-0.14387224683066424,-59.70698243472566,61.679123718155886,170.54794520547946,100.0,48,46.28707671757225,55.8617076996487,3,0,0.0,48.03921568627451,51.741293532338304,102,True,False,False,-63.98309301571854
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,all,0.6,0.5049671193118189,345,181,164,52.46376811594203,52.46376811594203,0.797333591541221,-0.11401812545796193,-39.336253282996864,42.27561689669182,141.78082191780823,100.0,47,47.196025302699596,57.67724866464099,3,0,0.0,48.23529411764706,52.4390243902439,85,True,False,False,-57.300332480265226
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,all,0.65,0.5049671193118189,103,55,48,53.398058252427184,53.398058252427184,0.8033662037049063,-0.10971815673887703,-11.300970144104333,21.026383900782754,42.328767123287676,100.0,40,43.816142979955146,62.735620799073445,3,2,0.6666666666666666,42.857142857142854,64.28571428571429,14,True,False,False,-57.985059525826756
sl0.90_r1.05_fb0.0,0.9,1.05,0.0,hist,all,0.7,0.5049671193118189,44,25,19,56.81818181818182,56.81818181818182,0.8950975299529615,-0.05458302951493335,-2.4016532986570676,15.117739496123953,18.082191780821915,100.0,30,42.22414699362943,70.3172765914822,3,2,0.6666666666666666,40.0,66.15384615384616,1,False,False,False,-135.89897131183156
