index,symbol,interval,month,unit_id,url,checksum_url,status,checksum_http_status,archive_http_status,published_sha256,attempt,error,checked_at_utc
35,ETHUSDT,1h,2026-06,kline:ETHUSDT:1h:2026-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2026-06.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2026-06.zip.CHECKSUM,AVAILABLE,200,,138bcb6c7c8be4c5bdd8048fa417be551fbeffe4024f64e5bef5ed30d3069d8c,1,,2026-08-23T12:39:33.739065+00:00
36,ETHUSDT,1h,2026-07,kline:ETHUSDT:1h:2026-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2026-07.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2026-07.zip.CHECKSUM,AVAILABLE,200,,2036043c65c50a1d9c817db4c93db0c97366851d7cc972efb8c5e951cb3b5cdd,1,,2026-08-23T12:39:34.075987+00:00
37,ETHUSDT,15m,2026-04,kline:ETHUSDT:15m:2026-04,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-04.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-04.zip.CHECKSUM,AVAILABLE,200,,d9974b77eb5b1b37c1b6b82f064a4edbb8c0b2a0531fbee487e3a34e519da6be,1,,2026-08-23T12:39:33.908443+00:00
38,ETHUSDT,15m,2026-05,kline:ETHUSDT:15m:2026-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-05.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-05.zip.CHECKSUM,AVAILABLE,200,,3db40bf90a856aa0977bcac53c46750c174b58c9e0a438ea9803948e81d42260,1,,2026-08-23T12:39:34.080869+00:00
39,ETHUSDT,15m,2026-06,kline:ETHUSDT:15m:2026-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-06.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-06.zip.CHECKSUM,AVAILABLE,200,,d4d7c7087b6813c219c39c1cfcb7b3f5c493551b94d33a8d7c6ee0b7201f010a,1,,2026-08-23T12:39:34.036465+00:00
40,ETHUSDT,15m,2026-07,kline:ETHUSDT:15m:2026-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-07.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-07.zip.CHECKSUM,AVAILABLE,200,,6d35d18663150fc242eec9fb2f4d3ed220081c849994020f728e93556f7a9f50,1,,2026-08-23T12:39:34.111460+00:00
41,ETHUSDT,5m,2026-04,kline:ETHUSDT:5m:2026-04,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-04.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-04.zip.CHECKSUM,AVAILABLE,200,,94c890bf844ef6c289bcf6d126869a39bbc457aac139a5e0b8cebdf2bef2e078,1,,2026-08-23T12:39:34.153740+00:00
42,ETHUSDT,5m,2026-05,kline:ETHUSDT:5m:2026-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-05.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-05.zip.CHECKSUM,AVAILABLE,200,,3a642e9db105c9002210fc4d7f5a99a527d6b52d63823ae17076c1e2d2578eda,1,,2026-08-23T12:39:34.139488+00:00
43,ETHUSDT,5m,2026-06,kline:ETHUSDT:5m:2026-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-06.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-06.zip.CHECKSUM,AVAILABLE,200,,f26819283e11870b0b206acea9e084bcd7e3c6a5fb2abb8800ac5a424959e49d,1,,2026-08-23T12:39:34.148528+00:00
44,ETHUSDT,5m,2026-07,kline:ETHUSDT:5m:2026-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-07.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-07.zip.CHECKSUM,AVAILABLE,200,,2e9ba157f21fbcb97f108dd263d572cd0b4d6cc1db7cd54446f762f4ce3e6dda,1,,2026-08-23T12:39:34.162747+00:00
