symbol,interval,month,status,checksum_http_status,checksum,url,checked_at_utc,attempt,error
HBARUSDT,1m,2026-05,AVAILABLE,200,8f4eb35a6be851fc97795dafcfaa9d3af243b4914e435baa5e7ce7e8a28f3951,https://data.binance.vision/data/futures/um/monthly/klines/HBARUSDT/1m/HBARUSDT-1m-2026-05.zip,2026-08-23T12:47:32.610421+00:00,1,
HBARUSDT,1m,2026-06,AVAILABLE,200,d4e34e6e86e3c7fa2107a487c5bfbf18b89575599d0c53f80aef6a171554d927,https://data.binance.vision/data/futures/um/monthly/klines/HBARUSDT/1m/HBARUSDT-1m-2026-06.zip,2026-08-23T12:47:32.947477+00:00,1,
HBARUSDT,1m,2026-07,AVAILABLE,200,b882eb5763a1f1f11565369ede0d4c0e29ef2e46b5a8786daa3cb2c272a9f788,https://data.binance.vision/data/futures/um/monthly/klines/HBARUSDT/1m/HBARUSDT-1m-2026-07.zip,2026-08-23T12:47:32.609401+00:00,1,
TRXUSDT,1d,2026-04,AVAILABLE,200,381c2abe142da8515e7ad2a5b6e2b1ef3832275f9af35b157f5d248e866b0189,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1d/TRXUSDT-1d-2026-04.zip,2026-08-23T12:47:32.603964+00:00,1,
TRXUSDT,1d,2026-05,AVAILABLE,200,3a08d491ea0a6a5907c1f803454657b8ce5242936a2c8df96d4626417707dfce,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1d/TRXUSDT-1d-2026-05.zip,2026-08-23T12:47:32.613535+00:00,1,
TRXUSDT,1d,2026-06,AVAILABLE,200,12f477f8835dcd6326136f44dbf5dda4d09dd359fe79319a73417261db62cc01,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1d/TRXUSDT-1d-2026-06.zip,2026-08-23T12:47:32.952809+00:00,1,
TRXUSDT,1d,2026-07,AVAILABLE,200,00356ae6c0fba143a7850d7cc59964a52dcd7aed6ef669086f41bfc452b80ebe,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1d/TRXUSDT-1d-2026-07.zip,2026-08-23T12:47:32.942288+00:00,1,
TRXUSDT,4h,2026-04,AVAILABLE,200,be23fa9f499beb0a918ad8a66004b71c0893dd6f570374f3b6da4aaba568a5cf,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/4h/TRXUSDT-4h-2026-04.zip,2026-08-23T12:47:32.605405+00:00,1,
TRXUSDT,4h,2026-05,AVAILABLE,200,6ed596ab9188a4adcca47da8882bd7270897b3d3c2fb247ccc018f96b99daed7,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/4h/TRXUSDT-4h-2026-05.zip,2026-08-23T12:47:32.614267+00:00,1,
TRXUSDT,4h,2026-06,AVAILABLE,200,425c1ed47cba73695e0b52316392cb831d9bb0fb0ad54d02f34a4e15bb1c1cd9,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/4h/TRXUSDT-4h-2026-06.zip,2026-08-23T12:47:32.611037+00:00,1,
TRXUSDT,4h,2026-07,AVAILABLE,200,8f90cf347b353c9363f725e70c07ec24347e16941081dad3dee289644273b85f,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/4h/TRXUSDT-4h-2026-07.zip,2026-08-23T12:47:32.609242+00:00,1,
TRXUSDT,1h,2026-04,AVAILABLE,200,6928deff5ceca78de609592bee7240bc581c1c08845cfa381b77a88258b6e110,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2026-04.zip,2026-08-23T12:47:32.604414+00:00,1,
TRXUSDT,1h,2026-05,AVAILABLE,200,bf3bee79539eef9517284a1eba3137dacc5b7228fa4bca0626094531d9f60862,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2026-05.zip,2026-08-23T12:47:32.611163+00:00,1,
TRXUSDT,1h,2026-06,AVAILABLE,200,9878a38bae598b468264725f9910ed68d9371e5045376c9ff63d13fd3f32ac9a,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2026-06.zip,2026-08-23T12:47:32.600056+00:00,1,
TRXUSDT,1h,2026-07,AVAILABLE,200,06d306e4b14d6d12a2b15edb00d8dc833111948ecbb502cfd093ab628cc9188a,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1h/TRXUSDT-1h-2026-07.zip,2026-08-23T12:47:32.607848+00:00,1,
TRXUSDT,15m,2026-04,AVAILABLE,200,c7252c61c349ad111ce1692c2d0d94b5d1de373fe9802c3c892d6aed0fa7c481,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/15m/TRXUSDT-15m-2026-04.zip,2026-08-23T12:47:32.780284+00:00,1,
TRXUSDT,15m,2026-05,AVAILABLE,200,81142ce2dba78ff63c5106ae8171e5a80110ffc90dea8b8c26d5e0868701732e,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/15m/TRXUSDT-15m-2026-05.zip,2026-08-23T12:47:32.803314+00:00,1,
TRXUSDT,15m,2026-06,AVAILABLE,200,c4f5ee79c9f7f7c7170f0fc3bbaefe88090d628371d70b17f007b2e3d1bc92e1,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/15m/TRXUSDT-15m-2026-06.zip,2026-08-23T12:47:32.619121+00:00,1,
TRXUSDT,15m,2026-07,AVAILABLE,200,61227357ab5a39a7c8a96d21a79daece70dc7cc9a52414aceb84e00862f09349,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/15m/TRXUSDT-15m-2026-07.zip,2026-08-23T12:47:32.954873+00:00,1,
TRXUSDT,5m,2026-04,AVAILABLE,200,48ba40c576a7dc43a6bceeba2aa9a3e154aff54fcd40088a1e64bd44fc5555fc,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/5m/TRXUSDT-5m-2026-04.zip,2026-08-23T12:47:32.881228+00:00,1,
TRXUSDT,5m,2026-05,AVAILABLE,200,5b9d6c9c1f89195deea652c3c4f2d00b92a0e14be08f2d189bbce9605ecaa6a4,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/5m/TRXUSDT-5m-2026-05.zip,2026-08-23T12:47:32.884822+00:00,1,
TRXUSDT,5m,2026-06,AVAILABLE,200,f5943861c3c9c8b2c2cb6fef3ab7a4f00bc935c51f5038dfee321a672735b1b5,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/5m/TRXUSDT-5m-2026-06.zip,2026-08-23T12:47:32.883518+00:00,1,
TRXUSDT,5m,2026-07,AVAILABLE,200,b1eb75ecf4cd2876771de61a8283a8b1171c3edcf3a7c7712c7495212df82bc4,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/5m/TRXUSDT-5m-2026-07.zip,2026-08-23T12:47:32.881651+00:00,1,
TRXUSDT,1m,2026-04,AVAILABLE,200,b44781c6e24c5aad44168b62a0a2232c8903523053793796c50aa54c564e0d56,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1m/TRXUSDT-1m-2026-04.zip,2026-08-23T12:47:32.889998+00:00,1,
TRXUSDT,1m,2026-05,AVAILABLE,200,06e00dda918f0fa9200617ed5a27beac4a292925c3cc74623c756ddd6adff8ed,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1m/TRXUSDT-1m-2026-05.zip,2026-08-23T12:47:33.143088+00:00,1,
TRXUSDT,1m,2026-06,AVAILABLE,200,a773f127c61bec2ad4e73148038bfcc1b060ad459df654c177a6b260f119e0fd,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1m/TRXUSDT-1m-2026-06.zip,2026-08-23T12:47:32.887454+00:00,1,
TRXUSDT,1m,2026-07,AVAILABLE,200,81c5c17db1c7c11af9455b2b3318ffa6ed14604cede31d1d28d6ce5b7adb8ca1,https://data.binance.vision/data/futures/um/monthly/klines/TRXUSDT/1m/TRXUSDT-1m-2026-07.zip,2026-08-23T12:47:33.232909+00:00,1,
WIFUSDT,1d,2026-04,AVAILABLE,200,430390e8941c1b9982614f690e2f753a5ac10a86d7e432692ea7b263a3f6995b,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/1d/WIFUSDT-1d-2026-04.zip,2026-08-23T12:47:32.895092+00:00,1,
WIFUSDT,1d,2026-05,AVAILABLE,200,10768d952d7a0e0bfd413d7ed7e87e91ceb92fcf53b8784915ae093933f94bd8,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/1d/WIFUSDT-1d-2026-05.zip,2026-08-23T12:47:32.884310+00:00,1,
WIFUSDT,1d,2026-06,AVAILABLE,200,43984c136dbe3dba76c14584d2c119aee157802587c49503e5b5a6636e19dc7a,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/1d/WIFUSDT-1d-2026-06.zip,2026-08-23T12:47:32.880625+00:00,1,
WIFUSDT,1d,2026-07,AVAILABLE,200,69223dab5b45829d0d44f23b7489ffd1bf915d8b6b5de264e6a809c70773242a,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/1d/WIFUSDT-1d-2026-07.zip,2026-08-23T12:47:33.234675+00:00,1,
WIFUSDT,4h,2026-04,AVAILABLE,200,cb5ecee20683f59d60fc5ea4a074e00f59bbedb99ec3aba49a13931f8357772d,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/4h/WIFUSDT-4h-2026-04.zip,2026-08-23T12:47:32.889567+00:00,1,
WIFUSDT,4h,2026-05,AVAILABLE,200,6c9b5dc6d0d596e1bc5b254398c74721db5f404f1cbb7eae185fd77b4ab59784,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/4h/WIFUSDT-4h-2026-05.zip,2026-08-23T12:47:32.892363+00:00,1,
WIFUSDT,4h,2026-06,AVAILABLE,200,e07b4db2610559a688d673d9698bce74e66a8751d940f8410e324cd92c5d0fc0,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/4h/WIFUSDT-4h-2026-06.zip,2026-08-23T12:47:32.887006+00:00,1,
WIFUSDT,4h,2026-07,AVAILABLE,200,2a57291367f8b9ef4596490615ce64bca1c3d1c26e9784305bf11098592b1739,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/4h/WIFUSDT-4h-2026-07.zip,2026-08-23T12:47:33.240785+00:00,1,
WIFUSDT,1h,2026-04,AVAILABLE,200,0bae11cad4ee71d34e27ae6f4d7e9c876739e0310c1cddebd374b179ff945c22,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/1h/WIFUSDT-1h-2026-04.zip,2026-08-23T12:47:33.314104+00:00,1,
WIFUSDT,1h,2026-05,AVAILABLE,200,2ce0a70ddf614c8e2ecc4b8be8346332c2f70d919fda4a1ba1594925569dea37,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/1h/WIFUSDT-1h-2026-05.zip,2026-08-23T12:47:33.312530+00:00,1,
WIFUSDT,1h,2026-06,AVAILABLE,200,d4caaeed00ef413841168663314e6197e64595ec347c82ca7999d7d630ec160f,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/1h/WIFUSDT-1h-2026-06.zip,2026-08-23T12:47:33.320202+00:00,1,
WIFUSDT,1h,2026-07,AVAILABLE,200,1765f88bb55281d538b6978e74014b980eec66b75b4052d5d2e8fc876c863b1d,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/1h/WIFUSDT-1h-2026-07.zip,2026-08-23T12:47:33.588172+00:00,1,
WIFUSDT,15m,2026-04,AVAILABLE,200,ded8af86907d82776761d005da904841202594c6b383f2a79e6e1e92fc90e7a5,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/15m/WIFUSDT-15m-2026-04.zip,2026-08-23T12:47:33.305520+00:00,1,
WIFUSDT,15m,2026-05,AVAILABLE,200,9697ac4695537fe856356e872b81f5f0038a86f670d55466a51385e8c4fd40f0,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/15m/WIFUSDT-15m-2026-05.zip,2026-08-23T12:47:33.313863+00:00,1,
WIFUSDT,15m,2026-06,AVAILABLE,200,82f127f3be3852202ae8862d58a60068b669f2a7785ed3038a558518c5e26185,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/15m/WIFUSDT-15m-2026-06.zip,2026-08-23T12:47:33.316464+00:00,1,
WIFUSDT,15m,2026-07,AVAILABLE,200,38dccafe8d9b78a2d89500176b0202892f7211625c38b129868e854fd75c7cb4,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/15m/WIFUSDT-15m-2026-07.zip,2026-08-23T12:47:33.311438+00:00,1,
WIFUSDT,5m,2026-04,AVAILABLE,200,cf246543e92bbd8d48755bc046219fee41fe2b5db435cef3d4f7d25ec8301846,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/5m/WIFUSDT-5m-2026-04.zip,2026-08-23T12:47:33.316981+00:00,1,
WIFUSDT,5m,2026-05,AVAILABLE,200,890308612eb84a1b0c0c9ac9e2e663cd57d631d6c8cc489b8b97eed82f92392d,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/5m/WIFUSDT-5m-2026-05.zip,2026-08-23T12:47:33.312292+00:00,1,
WIFUSDT,5m,2026-06,AVAILABLE,200,e44ea3f2d0c92179332dc11f039889a69d1157a4eed00ae7004dd8b46eea96dd,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/5m/WIFUSDT-5m-2026-06.zip,2026-08-23T12:47:33.506503+00:00,1,
WIFUSDT,5m,2026-07,AVAILABLE,200,c49ab0272232f139ae730144bab049328438e42817597801d0c7ffd9ca75fa6e,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/5m/WIFUSDT-5m-2026-07.zip,2026-08-23T12:47:33.426700+00:00,1,
WIFUSDT,1m,2026-04,AVAILABLE,200,37cbd603909356b44941298195e9b36cd70fa45414e17dbd1d5a10b4f8db92a2,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/1m/WIFUSDT-1m-2026-04.zip,2026-08-23T12:47:33.507166+00:00,1,
WIFUSDT,1m,2026-05,AVAILABLE,200,f18b8d1a76173a14c0445150445d1bbabc07dc9430f748590b50690700ebf732,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/1m/WIFUSDT-1m-2026-05.zip,2026-08-23T12:47:33.314256+00:00,1,
WIFUSDT,1m,2026-06,AVAILABLE,200,c49ae88c7e7dd7b2253fd85758df83229ffa07e3109d58cd656bdc4e98047db1,https://data.binance.vision/data/futures/um/monthly/klines/WIFUSDT/1m/WIFUSDT-1m-2026-06.zip,2026-08-23T12:47:33.303790+00:00,1,
